,meter,date_time,consumption,max_demand,min_demand,avg_demand
2810,1-013,06/22/2019 07:15:00 PM,0.0,0.0,0.0,0.0
2811,1-013,06/22/2019 07:30:00 PM,0.0,0.0,0.0,0.0
2812,1-013,06/22/2019 07:45:00 PM,0.0,0.0,0.0,0.0
2813,1-013,06/22/2019 08:00:00 PM,0.0,0.0,0.0,0.0
2814,1-013,06/22/2019 08:15:00 PM,0.0,0.0,0.0,0.0
2815,1-013,06/22/2019 08:30:00 PM,0.0,0.0,0.0,0.0
2816,1-013,06/22/2019 08:45:00 PM,0.0,0.0,0.0,0.0
2817,1-013,06/22/2019 09:00:00 PM,0.0,0.0,0.0,0.0
2818,1-013,06/22/2019 09:15:00 PM,0.0,0.0,0.0,0.0
2819,1-013,06/22/2019 09:30:00 PM,0.0,0.0,0.0,0.0
2820,1-013,06/22/2019 09:45:00 PM,0.0,0.0,0.0,0.0
2821,1-013,06/22/2019 10:00:00 PM,0.0,0.0,0.0,0.0
2822,1-013,06/22/2019 10:15:00 PM,0.0,0.0,0.0,0.0
2823,1-013,06/22/2019 10:30:00 PM,0.0,0.0,0.0,0.0
2824,1-013,06/22/2019 10:45:00 PM,0.0,0.0,0.0,0.0
2825,1-013,06/22/2019 11:00:00 PM,0.0,0.0,0.0,0.0
2826,1-013,06/22/2019 11:15:00 PM,0.0,0.0,0.0,0.0
2827,1-013,06/22/2019 11:30:00 PM,0.0,0.0,0.0,0.0
2828,1-013,06/22/2019 11:45:00 PM,0.0,0.0,0.0,0.0
2829,1-013,06/23/2019 12:00:00 AM,0.0,0.0,0.0,0.0
2830,1-013,06/23/2019 12:15:00 AM,0.0,0.0,0.0,0.0
2831,1-013,06/23/2019 12:30:00 AM,0.0,0.0,0.0,0.0
2832,1-013,06/23/2019 12:45:00 AM,0.0,0.0,0.0,0.0
2833,1-013,06/23/2019 01:00:00 AM,0.0,0.0,0.0,0.0
2834,1-013,06/23/2019 01:15:00 AM,0.0,0.0,0.0,0.0
2835,1-013,06/23/2019 01:30:00 AM,0.0,0.0,0.0,0.0
2836,1-013,06/23/2019 01:45:00 AM,0.0,0.0,0.0,0.0
2837,1-013,06/23/2019 02:00:00 AM,0.0,0.0,0.0,0.0
2838,1-013,06/23/2019 02:15:00 AM,0.0,0.0,0.0,0.0
2839,1-013,06/23/2019 02:30:00 AM,0.0,0.0,0.0,0.0
2840,1-013,06/23/2019 02:45:00 AM,0.0,0.0,0.0,0.0
2841,1-013,06/23/2019 03:00:00 AM,0.0,0.0,0.0,0.0
2842,1-013,06/23/2019 03:15:00 AM,0.0,0.0,0.0,0.0
2843,1-013,06/23/2019 03:30:00 AM,0.0,0.0,0.0,0.0
2844,1-013,06/23/2019 03:45:00 AM,0.0,0.0,0.0,0.0
2845,1-013,06/23/2019 04:00:00 AM,0.0,0.0,0.0,0.0
2846,1-013,06/23/2019 04:15:00 AM,0.0,0.0,0.0,0.0
2847,1-013,06/23/2019 04:30:00 AM,0.0,0.0,0.0,0.0
2848,1-013,06/23/2019 04:45:00 AM,0.0,0.0,0.0,0.0
2849,1-013,06/23/2019 05:00:00 AM,0.0,0.0,0.0,0.0
2850,1-013,06/23/2019 05:15:00 AM,0.0,0.0,0.0,0.0
2851,1-013,06/23/2019 05:30:00 AM,0.0,0.0,0.0,0.0
2852,1-013,06/23/2019 05:45:00 AM,0.0,0.0,0.0,0.0
2853,1-013,06/23/2019 06:00:00 AM,0.0,0.0,0.0,0.0
2854,1-013,06/23/2019 06:15:00 AM,0.0,0.0,0.0,0.0
2855,1-013,06/23/2019 06:30:00 AM,0.0,0.0,0.0,0.0
2856,1-013,06/23/2019 06:45:00 AM,0.0,0.0,0.0,0.0
2857,1-013,06/23/2019 07:00:00 AM,0.0,0.0,0.0,0.0
2858,1-013,06/23/2019 07:15:00 AM,0.0,0.0,0.0,0.0
2859,1-013,06/23/2019 07:30:00 AM,0.0,0.0,0.0,0.0
2860,1-013,06/23/2019 07:45:00 AM,0.0,0.0,0.0,0.0
2861,1-013,06/23/2019 08:00:00 AM,0.0,0.0,0.0,0.0
2862,1-013,06/23/2019 08:15:00 AM,0.0,0.0,0.0,0.0
2863,1-013,06/23/2019 08:30:00 AM,0.0,0.0,0.0,0.0
2864,1-013,06/23/2019 08:45:00 AM,0.0,0.0,0.0,0.0
2865,1-013,06/23/2019 09:00:00 AM,0.0,0.0,0.0,0.0
2866,1-013,06/23/2019 09:15:00 AM,0.0,0.0,0.0,0.0
2867,1-013,06/23/2019 09:30:00 AM,0.0,0.0,0.0,0.0
2868,1-013,06/23/2019 09:45:00 AM,0.0,0.0,0.0,0.0
2869,1-013,06/23/2019 10:00:00 AM,0.0,0.0,0.0,0.0
2870,1-013,06/23/2019 10:15:00 AM,0.0,0.0,0.0,0.0
2871,1-013,06/23/2019 10:30:00 AM,0.0,0.0,0.0,0.0
2872,1-013,06/23/2019 10:45:00 AM,0.0,0.0,0.0,0.0
2873,1-013,06/23/2019 11:00:00 AM,0.0,0.0,0.0,0.0
2874,1-013,06/23/2019 11:15:00 AM,0.0,0.0,0.0,0.0
2875,1-013,06/23/2019 11:30:00 AM,0.0,0.0,0.0,0.0
2876,1-013,06/23/2019 11:45:00 AM,0.0,0.0,0.0,0.0
2877,1-013,06/23/2019 12:00:00 PM,0.0,0.0,0.0,0.0
2878,1-013,06/23/2019 12:15:00 PM,0.0,0.0,0.0,0.0
2879,1-013,06/23/2019 12:30:00 PM,0.0,0.0,0.0,0.0
2880,1-013,06/23/2019 12:45:00 PM,0.0,0.0,0.0,0.0
2881,1-013,06/23/2019 01:00:00 PM,0.0,0.0,0.0,0.0
2882,1-013,06/23/2019 01:15:00 PM,0.0,0.0,0.0,0.0
2883,1-013,06/23/2019 01:30:00 PM,0.0,0.0,0.0,0.0
2884,1-013,06/23/2019 01:45:00 PM,0.0,0.0,0.0,0.0
2885,1-013,06/23/2019 02:00:00 PM,0.0,0.0,0.0,0.0
2886,1-013,06/23/2019 02:15:00 PM,0.0,0.0,0.0,0.0
2887,1-013,06/23/2019 02:30:00 PM,0.0,0.0,0.0,0.0
2888,1-013,06/23/2019 02:45:00 PM,0.0,0.0,0.0,0.0
2889,1-013,06/23/2019 03:00:00 PM,0.0,0.0,0.0,0.0
2890,1-013,06/23/2019 03:15:00 PM,0.0,0.0,0.0,0.0
2891,1-013,06/23/2019 03:30:00 PM,0.0,0.0,0.0,0.0
2892,1-013,06/23/2019 03:45:00 PM,0.0,0.0,0.0,0.0
2893,1-013,06/23/2019 04:00:00 PM,0.0,0.0,0.0,0.0
2894,1-013,06/23/2019 04:15:00 PM,0.0,0.0,0.0,0.0
2895,1-013,06/23/2019 04:30:00 PM,0.0,0.0,0.0,0.0
2896,1-013,06/23/2019 04:45:00 PM,0.0,0.0,0.0,0.0
2897,1-013,06/23/2019 05:00:00 PM,0.0,0.0,0.0,0.0
2898,1-013,06/23/2019 05:15:00 PM,0.0,0.0,0.0,0.0
2899,1-013,06/23/2019 05:30:00 PM,0.0,0.0,0.0,0.0
2900,1-013,06/23/2019 05:45:00 PM,0.0,0.0,0.0,0.0
2901,1-013,06/23/2019 06:00:00 PM,0.0,0.0,0.0,0.0
2902,1-013,06/23/2019 06:15:00 PM,0.0,0.0,0.0,0.0
2903,1-013,06/23/2019 06:30:00 PM,0.0,0.0,0.0,0.0
2904,1-013,06/23/2019 06:45:00 PM,0.0,0.0,0.0,0.0
2905,1-013,06/23/2019 07:00:00 PM,0.0,0.0,0.0,0.0
2906,1-013,06/23/2019 07:15:00 PM,0.0,0.0,0.0,0.0
2907,1-013,06/23/2019 07:30:00 PM,0.0,0.0,0.0,0.0
2908,1-013,06/23/2019 07:45:00 PM,0.0,0.0,0.0,0.0
2909,1-013,06/23/2019 08:00:00 PM,0.0,0.0,0.0,0.0
2910,1-013,06/23/2019 08:15:00 PM,0.0,0.0,0.0,0.0
2911,1-013,06/23/2019 08:30:00 PM,0.0,0.0,0.0,0.0
2912,1-013,06/23/2019 08:45:00 PM,0.0,0.0,0.0,0.0
2913,1-013,06/23/2019 09:00:00 PM,0.0,0.0,0.0,0.0
2914,1-013,06/23/2019 09:15:00 PM,0.0,0.0,0.0,0.0
2915,1-013,06/23/2019 09:30:00 PM,0.0,0.0,0.0,0.0
2916,1-013,06/23/2019 09:45:00 PM,0.0,0.0,0.0,0.0
2917,1-013,06/23/2019 10:00:00 PM,0.0,0.0,0.0,0.0
2918,1-013,06/23/2019 10:15:00 PM,0.0,0.0,0.0,0.0
2919,1-013,06/23/2019 10:30:00 PM,0.0,0.0,0.0,0.0
2920,1-013,06/23/2019 10:45:00 PM,0.0,0.0,0.0,0.0
2921,1-013,06/23/2019 11:00:00 PM,0.0,0.0,0.0,0.0
2922,1-013,06/23/2019 11:15:00 PM,0.0,0.0,0.0,0.0
2923,1-013,06/23/2019 11:30:00 PM,0.0,0.0,0.0,0.0
2924,1-013,06/23/2019 11:45:00 PM,0.0,0.0,0.0,0.0
2925,1-013,06/24/2019 12:00:00 AM,0.0,0.0,0.0,0.0
2926,1-013,06/24/2019 12:15:00 AM,0.0,0.0,0.0,0.0
2927,1-013,06/24/2019 12:30:00 AM,0.0,0.0,0.0,0.0
2928,1-013,06/24/2019 12:45:00 AM,0.0,0.0,0.0,0.0
2929,1-013,06/24/2019 01:00:00 AM,0.0,0.0,0.0,0.0
2930,1-013,06/24/2019 01:15:00 AM,0.0,0.0,0.0,0.0
2931,1-013,06/24/2019 01:30:00 AM,0.0,0.0,0.0,0.0
2932,1-013,06/24/2019 01:45:00 AM,0.0,0.0,0.0,0.0
2933,1-013,06/24/2019 02:00:00 AM,0.0,0.0,0.0,0.0
2934,1-013,06/24/2019 02:15:00 AM,0.0,0.0,0.0,0.0
2935,1-013,06/24/2019 02:30:00 AM,0.0,0.0,0.0,0.0
2936,1-013,06/24/2019 02:45:00 AM,0.0,0.0,0.0,0.0
2937,1-013,06/24/2019 03:00:00 AM,0.0,0.0,0.0,0.0
2938,1-013,06/24/2019 03:15:00 AM,0.0,0.0,0.0,0.0
2939,1-013,06/24/2019 03:30:00 AM,0.0,0.0,0.0,0.0
2940,1-013,06/24/2019 03:45:00 AM,0.0,0.0,0.0,0.0
2941,1-013,06/24/2019 04:00:00 AM,0.0,0.0,0.0,0.0
2942,1-013,06/24/2019 04:15:00 AM,0.0,0.0,0.0,0.0
2943,1-013,06/24/2019 04:30:00 AM,0.0,0.0,0.0,0.0
2944,1-013,06/24/2019 04:45:00 AM,0.0,0.0,0.0,0.0
2945,1-013,06/24/2019 05:00:00 AM,0.0,0.0,0.0,0.0
2946,1-013,06/24/2019 05:15:00 AM,0.0,0.0,0.0,0.0
2947,1-013,06/24/2019 05:30:00 AM,0.0,0.0,0.0,0.0
2948,1-013,06/24/2019 05:45:00 AM,0.0,0.0,0.0,0.0
2949,1-013,06/24/2019 06:00:00 AM,0.0,0.0,0.0,0.0
2950,1-013,06/24/2019 06:15:00 AM,0.0,0.0,0.0,0.0
2951,1-013,06/24/2019 06:30:00 AM,0.0,0.0,0.0,0.0
2952,1-013,06/24/2019 06:45:00 AM,0.0,0.0,0.0,0.0
2953,1-013,06/24/2019 07:00:00 AM,0.0,0.0,0.0,0.0
2954,1-013,06/24/2019 07:15:00 AM,0.0,0.0,0.0,0.0
2955,1-013,06/24/2019 07:30:00 AM,0.0,0.0,0.0,0.0
2956,1-013,06/24/2019 07:45:00 AM,0.0,0.0,0.0,0.0
2957,1-013,06/24/2019 08:00:00 AM,0.0,0.0,0.0,0.0
2958,1-013,06/24/2019 08:15:00 AM,0.0,0.0,0.0,0.0
2959,1-013,06/24/2019 08:30:00 AM,0.0,0.0,0.0,0.0
2960,1-013,06/24/2019 08:45:00 AM,0.0,0.0,0.0,0.0
2961,1-013,06/24/2019 09:00:00 AM,0.0,0.0,0.0,0.0
2962,1-013,06/24/2019 09:15:00 AM,0.0,0.0,0.0,0.0
2963,1-013,06/24/2019 09:30:00 AM,0.0,0.0,0.0,0.0
2964,1-013,06/24/2019 09:45:00 AM,0.0,0.0,0.0,0.0
2965,1-013,06/24/2019 10:00:00 AM,0.0,0.0,0.0,0.0
2966,1-013,06/24/2019 10:15:00 AM,0.0,0.0,0.0,0.0
2967,1-013,06/24/2019 10:30:00 AM,0.0,0.0,0.0,0.0
2968,1-013,06/24/2019 10:45:00 AM,0.0,0.0,0.0,0.0
2969,1-013,06/24/2019 11:00:00 AM,0.0,0.0,0.0,0.0
2970,1-013,06/24/2019 11:15:00 AM,0.0,0.0,0.0,0.0
2971,1-013,06/24/2019 11:30:00 AM,0.0,0.0,0.0,0.0
2972,1-013,06/24/2019 11:45:00 AM,0.0,0.0,0.0,0.0
2973,1-013,06/24/2019 12:00:00 PM,0.0,0.0,0.0,0.0
2974,1-013,06/24/2019 12:15:00 PM,0.0,0.0,0.0,0.0
2975,1-013,06/24/2019 12:30:00 PM,0.0,0.0,0.0,0.0
2976,1-013,06/24/2019 12:45:00 PM,0.0,0.0,0.0,0.0
2977,1-013,06/24/2019 01:00:00 PM,0.0,0.0,0.0,0.0
2978,1-013,06/24/2019 01:15:00 PM,0.0,0.0,0.0,0.0
2979,1-013,06/24/2019 01:30:00 PM,0.0,0.0,0.0,0.0
2980,1-013,06/24/2019 01:45:00 PM,0.0,0.0,0.0,0.0
2981,1-013,06/24/2019 02:00:00 PM,0.0,0.0,0.0,0.0
2982,1-013,06/24/2019 02:15:00 PM,0.0,0.0,0.0,0.0
2983,1-013,06/24/2019 02:30:00 PM,0.0,0.0,0.0,0.0
2984,1-013,06/24/2019 02:45:00 PM,0.0,0.0,0.0,0.0
2985,1-013,06/24/2019 03:00:00 PM,0.0,0.0,0.0,0.0
2986,1-013,06/24/2019 03:15:00 PM,0.0,0.0,0.0,0.0
2987,1-013,06/24/2019 03:30:00 PM,0.0,0.0,0.0,0.0
2988,1-013,06/24/2019 03:45:00 PM,0.0,0.0,0.0,0.0
2989,1-013,06/24/2019 04:00:00 PM,0.0,0.0,0.0,0.0
2990,1-013,06/24/2019 04:15:00 PM,0.0,0.0,0.0,0.0
2991,1-013,06/24/2019 04:30:00 PM,0.0,0.0,0.0,0.0
2992,1-013,06/24/2019 04:45:00 PM,0.0,0.0,0.0,0.0
2993,1-013,06/24/2019 05:00:00 PM,0.0,0.0,0.0,0.0
2994,1-013,06/24/2019 05:15:00 PM,0.0,0.0,0.0,0.0
2995,1-013,06/24/2019 05:30:00 PM,0.0,0.0,0.0,0.0
2996,1-013,06/24/2019 05:45:00 PM,0.0,0.0,0.0,0.0
2997,1-013,06/24/2019 06:00:00 PM,0.0,0.0,0.0,0.0
2998,1-013,06/24/2019 06:15:00 PM,0.0,0.0,0.0,0.0
2999,1-013,06/24/2019 06:30:00 PM,0.0,0.0,0.0,0.0
3000,1-013,06/24/2019 06:45:00 PM,0.0,0.0,0.0,0.0
3001,1-013,06/24/2019 07:00:00 PM,0.0,0.0,0.0,0.0
3002,1-013,06/24/2019 07:15:00 PM,0.0,0.0,0.0,0.0
3003,1-013,06/24/2019 07:30:00 PM,0.0,0.0,0.0,0.0
3004,1-013,06/24/2019 07:45:00 PM,0.0,0.0,0.0,0.0
3005,1-013,06/24/2019 08:00:00 PM,0.0,0.0,0.0,0.0
3006,1-013,06/24/2019 08:15:00 PM,0.0,0.0,0.0,0.0
3007,1-013,06/24/2019 08:30:00 PM,0.0,0.0,0.0,0.0
3008,1-013,06/24/2019 08:45:00 PM,0.0,0.0,0.0,0.0
3009,1-013,06/24/2019 09:00:00 PM,0.0,0.0,0.0,0.0
3010,1-013,06/24/2019 09:15:00 PM,0.0,0.0,0.0,0.0
3011,1-013,06/24/2019 09:30:00 PM,0.0,0.0,0.0,0.0
3012,1-013,06/24/2019 09:45:00 PM,0.0,0.0,0.0,0.0
3013,1-013,06/24/2019 10:00:00 PM,0.0,0.0,0.0,0.0
3014,1-013,06/24/2019 10:15:00 PM,0.0,0.0,0.0,0.0
3015,1-013,06/24/2019 10:30:00 PM,0.0,0.0,0.0,0.0
3016,1-013,06/24/2019 10:45:00 PM,0.0,0.0,0.0,0.0
3017,1-013,06/24/2019 11:00:00 PM,0.0,0.0,0.0,0.0
3018,1-013,06/24/2019 11:15:00 PM,0.0,0.0,0.0,0.0
3019,1-013,06/24/2019 11:30:00 PM,0.0,0.0,0.0,0.0
3020,1-013,06/24/2019 11:45:00 PM,0.0,0.0,0.0,0.0
3021,1-013,06/25/2019 12:00:00 AM,0.0,0.0,0.0,0.0
3022,1-013,06/25/2019 12:15:00 AM,0.0,0.0,0.0,0.0
3023,1-013,06/25/2019 12:30:00 AM,0.0,0.0,0.0,0.0
3024,1-013,06/25/2019 12:45:00 AM,0.0,0.0,0.0,0.0
3025,1-013,06/25/2019 01:00:00 AM,0.0,0.0,0.0,0.0
3026,1-013,06/25/2019 01:15:00 AM,0.0,0.0,0.0,0.0
3027,1-013,06/25/2019 01:30:00 AM,0.0,0.0,0.0,0.0
3028,1-013,06/25/2019 01:45:00 AM,0.0,0.0,0.0,0.0
3029,1-013,06/25/2019 02:00:00 AM,0.0,0.0,0.0,0.0
3030,1-013,06/25/2019 02:15:00 AM,0.0,0.0,0.0,0.0
3031,1-013,06/25/2019 02:30:00 AM,0.0,0.0,0.0,0.0
3032,1-013,06/25/2019 02:45:00 AM,0.0,0.0,0.0,0.0
3033,1-013,06/25/2019 03:00:00 AM,0.0,0.0,0.0,0.0
3034,1-013,06/25/2019 03:15:00 AM,0.0,0.0,0.0,0.0
3035,1-013,06/25/2019 03:30:00 AM,0.0,0.0,0.0,0.0
3036,1-013,06/25/2019 03:45:00 AM,0.0,0.0,0.0,0.0
3037,1-013,06/25/2019 04:00:00 AM,0.0,0.0,0.0,0.0
3038,1-013,06/25/2019 04:15:00 AM,0.0,0.0,0.0,0.0
3039,1-013,06/25/2019 04:30:00 AM,0.0,0.0,0.0,0.0
3040,1-013,06/25/2019 04:45:00 AM,0.0,0.0,0.0,0.0
3041,1-013,06/25/2019 05:00:00 AM,0.0,0.0,0.0,0.0
3042,1-013,06/25/2019 05:15:00 AM,0.0,0.0,0.0,0.0
3043,1-013,06/25/2019 05:30:00 AM,0.0,0.0,0.0,0.0
3044,1-013,06/25/2019 05:45:00 AM,0.0,0.0,0.0,0.0
3045,1-013,06/25/2019 06:00:00 AM,0.0,0.0,0.0,0.0
3046,1-013,06/25/2019 06:15:00 AM,0.0,0.0,0.0,0.0
3047,1-013,06/25/2019 06:30:00 AM,0.0,0.0,0.0,0.0
3048,1-013,06/25/2019 06:45:00 AM,0.0,0.0,0.0,0.0
3049,1-013,06/25/2019 07:00:00 AM,0.0,0.0,0.0,0.0
3050,1-013,06/25/2019 07:15:00 AM,0.0,0.0,0.0,0.0
3051,1-013,06/25/2019 07:30:00 AM,0.0,0.0,0.0,0.0
3052,1-013,06/25/2019 07:45:00 AM,0.0,0.0,0.0,0.0
3053,1-013,06/25/2019 08:00:00 AM,0.0,0.0,0.0,0.0
3054,1-013,06/25/2019 08:15:00 AM,0.0,0.0,0.0,0.0
3055,1-013,06/25/2019 08:30:00 AM,0.0,0.0,0.0,0.0
3056,1-013,06/25/2019 08:45:00 AM,0.0,0.0,0.0,0.0
3057,1-013,06/25/2019 09:00:00 AM,0.0,0.0,0.0,0.0
3058,1-013,06/25/2019 09:15:00 AM,0.0,0.0,0.0,0.0
3059,1-013,06/25/2019 09:30:00 AM,0.0,0.0,0.0,0.0
3060,1-013,06/25/2019 09:45:00 AM,0.0,0.0,0.0,0.0
3061,1-013,06/25/2019 10:00:00 AM,0.0,0.0,0.0,0.0
3062,1-013,06/25/2019 10:15:00 AM,0.0,0.0,0.0,0.0
3063,1-013,06/25/2019 10:30:00 AM,0.0,0.0,0.0,0.0
3064,1-013,06/25/2019 10:45:00 AM,0.0,0.0,0.0,0.0
3065,1-013,06/25/2019 11:00:00 AM,0.0,0.0,0.0,0.0
3066,1-013,06/25/2019 11:15:00 AM,0.0,0.0,0.0,0.0
3067,1-013,06/25/2019 11:30:00 AM,0.0,0.0,0.0,0.0
3068,1-013,06/25/2019 11:45:00 AM,0.0,0.0,0.0,0.0
3069,1-013,06/25/2019 12:00:00 PM,0.0,0.0,0.0,0.0
3070,1-013,06/25/2019 12:15:00 PM,0.0,0.0,0.0,0.0
3071,1-013,06/25/2019 12:30:00 PM,0.0,0.0,0.0,0.0
3072,1-013,06/25/2019 12:45:00 PM,0.0,0.0,0.0,0.0
3073,1-013,06/25/2019 01:00:00 PM,0.0,0.0,0.0,0.0
3074,1-013,06/25/2019 01:15:00 PM,0.0,0.0,0.0,0.0
3075,1-013,06/25/2019 01:30:00 PM,0.0,0.0,0.0,0.0
3076,1-013,06/25/2019 01:45:00 PM,0.0,0.0,0.0,0.0
3077,1-013,06/25/2019 02:00:00 PM,0.0,0.0,0.0,0.0
3078,1-013,06/25/2019 02:15:00 PM,0.0,0.0,0.0,0.0
3079,1-013,06/25/2019 02:30:00 PM,0.0,0.0,0.0,0.0
3080,1-013,06/25/2019 02:45:00 PM,0.0,0.0,0.0,0.0
3081,1-013,06/25/2019 03:00:00 PM,0.0,0.0,0.0,0.0
3082,1-013,06/25/2019 03:15:00 PM,0.0,0.0,0.0,0.0
3083,1-013,06/25/2019 03:30:00 PM,0.0,0.0,0.0,0.0
3084,1-013,06/25/2019 03:45:00 PM,0.0,0.0,0.0,0.0
3085,1-013,06/25/2019 04:00:00 PM,0.0,0.0,0.0,0.0
3086,1-013,06/25/2019 04:15:00 PM,0.0,0.0,0.0,0.0
3087,1-013,06/25/2019 04:30:00 PM,0.0,0.0,0.0,0.0
3088,1-013,06/25/2019 04:45:00 PM,0.0,0.0,0.0,0.0
3089,1-013,06/25/2019 05:00:00 PM,0.0,0.0,0.0,0.0
3090,1-013,06/25/2019 05:15:00 PM,0.0,0.0,0.0,0.0
3091,1-013,06/25/2019 05:30:00 PM,0.0,0.0,0.0,0.0
3092,1-013,06/25/2019 05:45:00 PM,0.0,0.0,0.0,0.0
3093,1-013,06/25/2019 06:00:00 PM,0.0,0.0,0.0,0.0
3094,1-013,06/25/2019 06:15:00 PM,0.0,0.0,0.0,0.0
3095,1-013,06/25/2019 06:30:00 PM,0.0,0.0,0.0,0.0
3096,1-013,06/25/2019 06:45:00 PM,0.0,0.0,0.0,0.0
3097,1-013,06/25/2019 07:00:00 PM,0.0,0.0,0.0,0.0
3098,1-013,06/25/2019 07:15:00 PM,0.0,0.0,0.0,0.0
3099,1-013,06/25/2019 07:30:00 PM,0.0,0.0,0.0,0.0
3100,1-013,06/25/2019 07:45:00 PM,0.0,0.0,0.0,0.0
3101,1-013,06/25/2019 08:00:00 PM,0.0,0.0,0.0,0.0
3102,1-013,06/25/2019 08:15:00 PM,0.0,0.0,0.0,0.0
3103,1-013,06/25/2019 08:30:00 PM,0.0,0.0,0.0,0.0
3104,1-013,06/25/2019 08:45:00 PM,0.0,0.0,0.0,0.0
3105,1-013,06/25/2019 09:00:00 PM,0.0,0.0,0.0,0.0
3106,1-013,06/25/2019 09:15:00 PM,0.0,0.0,0.0,0.0
3107,1-013,06/25/2019 09:30:00 PM,0.0,0.0,0.0,0.0
3108,1-013,06/25/2019 09:45:00 PM,0.0,0.0,0.0,0.0
3109,1-013,06/25/2019 10:00:00 PM,0.0,0.0,0.0,0.0
3110,1-013,06/25/2019 10:15:00 PM,0.0,0.0,0.0,0.0
3111,1-013,06/25/2019 10:30:00 PM,0.0,0.0,0.0,0.0
3112,1-013,06/25/2019 10:45:00 PM,0.0,0.0,0.0,0.0
3113,1-013,06/25/2019 11:00:00 PM,0.0,0.0,0.0,0.0
3114,1-013,06/25/2019 11:15:00 PM,0.0,0.0,0.0,0.0
3115,1-013,06/25/2019 11:30:00 PM,0.0,0.0,0.0,0.0
3116,1-013,06/25/2019 11:45:00 PM,0.0,0.0,0.0,0.0
3117,1-013,06/26/2019 12:00:00 AM,0.0,0.0,0.0,0.0
3118,1-013,06/26/2019 12:15:00 AM,0.0,0.0,0.0,0.0
3119,1-013,06/26/2019 12:30:00 AM,0.0,0.0,0.0,0.0
3120,1-013,06/26/2019 12:45:00 AM,0.0,0.0,0.0,0.0
3121,1-013,06/26/2019 01:00:00 AM,0.0,0.0,0.0,0.0
3122,1-013,06/26/2019 01:15:00 AM,0.0,0.0,0.0,0.0
3123,1-013,06/26/2019 01:30:00 AM,0.0,0.0,0.0,0.0
3124,1-013,06/26/2019 01:45:00 AM,0.0,0.0,0.0,0.0
3125,1-013,06/26/2019 02:00:00 AM,0.0,0.0,0.0,0.0
3126,1-013,06/26/2019 02:15:00 AM,0.0,0.0,0.0,0.0
3127,1-013,06/26/2019 02:30:00 AM,0.0,0.0,0.0,0.0
3128,1-013,06/26/2019 02:45:00 AM,0.0,0.0,0.0,0.0
3129,1-013,06/26/2019 03:00:00 AM,0.0,0.0,0.0,0.0
3130,1-013,06/26/2019 03:15:00 AM,0.0,0.0,0.0,0.0
3131,1-013,06/26/2019 03:30:00 AM,0.0,0.0,0.0,0.0
3132,1-013,06/26/2019 03:45:00 AM,0.0,0.0,0.0,0.0
3133,1-013,06/26/2019 04:00:00 AM,0.0,0.0,0.0,0.0
3134,1-013,06/26/2019 04:15:00 AM,0.0,0.0,0.0,0.0
3135,1-013,06/26/2019 04:30:00 AM,0.0,0.0,0.0,0.0
3136,1-013,06/26/2019 04:45:00 AM,0.0,0.0,0.0,0.0
3137,1-013,06/26/2019 05:00:00 AM,0.0,0.0,0.0,0.0
3138,1-013,06/26/2019 05:15:00 AM,0.0,0.0,0.0,0.0
3139,1-013,06/26/2019 05:30:00 AM,0.0,0.0,0.0,0.0
3140,1-013,06/26/2019 05:45:00 AM,0.0,0.0,0.0,0.0
3141,1-013,06/26/2019 06:00:00 AM,0.0,0.0,0.0,0.0
3142,1-013,06/26/2019 06:15:00 AM,0.0,0.0,0.0,0.0
3143,1-013,06/26/2019 06:30:00 AM,0.0,0.0,0.0,0.0
3144,1-013,06/26/2019 06:45:00 AM,0.0,0.0,0.0,0.0
3145,1-013,06/26/2019 07:00:00 AM,0.0,0.0,0.0,0.0
3146,1-013,06/26/2019 07:15:00 AM,0.0,0.0,0.0,0.0
3147,1-013,06/26/2019 07:30:00 AM,0.0,0.0,0.0,0.0
3148,1-013,06/26/2019 07:45:00 AM,0.0,0.0,0.0,0.0
3149,1-013,06/26/2019 08:00:00 AM,0.0,0.0,0.0,0.0
3150,1-013,06/26/2019 08:15:00 AM,0.0,0.0,0.0,0.0
3151,1-013,06/26/2019 08:30:00 AM,0.0,0.0,0.0,0.0
3152,1-013,06/26/2019 08:45:00 AM,0.0,0.0,0.0,0.0
3153,1-013,06/26/2019 09:00:00 AM,0.0,0.0,0.0,0.0
3154,1-013,06/26/2019 09:15:00 AM,0.0,0.0,0.0,0.0
3155,1-013,06/26/2019 09:30:00 AM,0.0,0.0,0.0,0.0
3156,1-013,06/26/2019 09:45:00 AM,0.0,0.0,0.0,0.0
3157,1-013,06/26/2019 10:00:00 AM,0.0,0.0,0.0,0.0
3158,1-013,06/26/2019 10:15:00 AM,0.0,0.0,0.0,0.0
3159,1-013,06/26/2019 10:30:00 AM,0.0,0.0,0.0,0.0
3160,1-013,06/26/2019 10:45:00 AM,0.0,0.0,0.0,0.0
3161,1-013,06/26/2019 11:00:00 AM,0.0,0.0,0.0,0.0
3162,1-013,06/26/2019 11:15:00 AM,0.0,0.0,0.0,0.0
3163,1-013,06/26/2019 11:30:00 AM,0.0,0.0,0.0,0.0
3164,1-013,06/26/2019 11:45:00 AM,0.0,0.0,0.0,0.0
3165,1-013,06/26/2019 12:00:00 PM,0.0,0.0,0.0,0.0
3166,1-013,06/26/2019 12:15:00 PM,0.0,0.0,0.0,0.0
3167,1-013,06/26/2019 12:30:00 PM,0.0,0.0,0.0,0.0
