,meter,date_time,consumption,max_demand,min_demand,avg_demand
9291,1-014,08/29/2019 12:00:00 PM,0.0,0.2,0.2,0.2
9292,1-014,08/29/2019 12:15:00 PM,0.1,0.2,0.2,0.2
9293,1-014,08/29/2019 12:30:00 PM,0.0,0.2,0.2,0.2
9294,1-014,08/29/2019 12:45:00 PM,0.1,0.2,0.2,0.2
9295,1-014,08/29/2019 01:00:00 PM,0.1,0.4,0.4,0.4
9296,1-014,08/29/2019 01:15:00 PM,0.0,0.2,0.2,0.2
9297,1-014,08/29/2019 01:30:00 PM,0.1,0.2,0.2,0.2
9298,1-014,08/29/2019 01:45:00 PM,0.0,0.2,0.2,0.2
9299,1-014,08/29/2019 02:00:00 PM,0.1,0.2,0.2,0.2
9300,1-014,08/29/2019 02:15:00 PM,0.0,0.2,0.2,0.2
9301,1-014,08/29/2019 02:30:00 PM,0.1,0.2,0.2,0.2
9302,1-014,08/29/2019 02:45:00 PM,0.1,0.4,0.4,0.4
9303,1-014,08/29/2019 03:00:00 PM,0.0,0.2,0.2,0.2
9304,1-014,08/29/2019 03:15:00 PM,0.1,0.2,0.2,0.2
9305,1-014,08/29/2019 03:30:00 PM,0.0,0.2,0.2,0.2
9306,1-014,08/29/2019 03:45:00 PM,0.1,0.2,0.2,0.2
9307,1-014,08/29/2019 04:00:00 PM,0.1,0.4,0.4,0.4
9308,1-014,08/29/2019 04:15:00 PM,0.0,0.2,0.2,0.2
9309,1-014,08/29/2019 04:30:00 PM,0.1,0.2,0.2,0.2
9310,1-014,08/29/2019 04:45:00 PM,0.0,0.2,0.2,0.2
9311,1-014,08/29/2019 05:00:00 PM,0.1,0.2,0.2,0.2
9312,1-014,08/29/2019 05:15:00 PM,0.1,0.4,0.4,0.4
9313,1-014,08/29/2019 05:30:00 PM,0.0,0.2,0.2,0.2
9314,1-014,08/29/2019 05:45:00 PM,0.1,0.2,0.2,0.2
9315,1-014,08/29/2019 06:00:00 PM,0.0,0.2,0.2,0.2
9316,1-014,08/29/2019 06:15:00 PM,0.1,0.2,0.2,0.2
9317,1-014,08/29/2019 06:30:00 PM,0.0,0.2,0.2,0.2
9318,1-014,08/29/2019 06:45:00 PM,0.1,0.2,0.2,0.2
9319,1-014,08/29/2019 07:00:00 PM,0.1,0.4,0.4,0.4
9320,1-014,08/29/2019 07:15:00 PM,0.0,0.2,0.2,0.2
9321,1-014,08/29/2019 07:30:00 PM,0.1,0.2,0.2,0.2
9322,1-014,08/29/2019 07:45:00 PM,0.0,0.2,0.2,0.2
9323,1-014,08/29/2019 08:00:00 PM,0.1,0.2,0.2,0.2
9324,1-014,08/29/2019 08:15:00 PM,0.0,0.2,0.2,0.2
9325,1-014,08/29/2019 08:30:00 PM,0.0,0.0,0.0,0.0
9326,1-014,08/29/2019 08:45:00 PM,0.0,0.0,0.0,0.0
9327,1-014,08/29/2019 09:00:00 PM,0.0,0.0,0.0,0.0
9328,1-014,08/29/2019 09:15:00 PM,0.1,0.2,0.2,0.2
9329,1-014,08/29/2019 09:30:00 PM,0.0,0.2,0.2,0.2
9330,1-014,08/29/2019 09:45:00 PM,0.0,0.0,0.0,0.0
9331,1-014,08/29/2019 10:00:00 PM,0.0,0.0,0.0,0.0
9332,1-014,08/29/2019 10:15:00 PM,0.0,0.0,0.0,0.0
9333,1-014,08/29/2019 10:30:00 PM,0.1,0.2,0.2,0.2
9334,1-014,08/29/2019 10:45:00 PM,0.0,0.2,0.2,0.2
9335,1-014,08/29/2019 11:00:00 PM,0.0,0.0,0.0,0.0
9336,1-014,08/29/2019 11:15:00 PM,0.0,0.0,0.0,0.0
9337,1-014,08/29/2019 11:30:00 PM,0.0,0.0,0.0,0.0
9338,1-014,08/29/2019 11:45:00 PM,0.0,0.0,0.0,0.0
9339,1-014,08/30/2019 12:00:00 AM,0.0,0.0,0.0,0.0
9340,1-014,08/30/2019 12:15:00 AM,0.0,0.0,0.0,0.0
9341,1-014,08/30/2019 12:30:00 AM,0.1,0.2,0.2,0.2
9342,1-014,08/30/2019 12:45:00 AM,0.0,0.2,0.2,0.2
9343,1-014,08/30/2019 01:00:00 AM,0.0,0.0,0.0,0.0
9344,1-014,08/30/2019 01:15:00 AM,0.0,0.0,0.0,0.0
9345,1-014,08/30/2019 01:30:00 AM,0.0,0.0,0.0,0.0
9346,1-014,08/30/2019 01:45:00 AM,0.0,0.0,0.0,0.0
9347,1-014,08/30/2019 02:00:00 AM,0.0,0.0,0.0,0.0
9348,1-014,08/30/2019 02:15:00 AM,0.0,0.0,0.0,0.0
9349,1-014,08/30/2019 02:30:00 AM,0.1,0.2,0.2,0.2
9350,1-014,08/30/2019 02:45:00 AM,0.0,0.2,0.2,0.2
9351,1-014,08/30/2019 03:00:00 AM,0.0,0.0,0.0,0.0
9352,1-014,08/30/2019 03:15:00 AM,0.0,0.0,0.0,0.0
9353,1-014,08/30/2019 03:30:00 AM,0.0,0.0,0.0,0.0
9354,1-014,08/30/2019 03:45:00 AM,0.0,0.0,0.0,0.0
9355,1-014,08/30/2019 04:00:00 AM,0.0,0.0,0.0,0.0
9356,1-014,08/30/2019 04:15:00 AM,0.0,0.0,0.0,0.0
9357,1-014,08/30/2019 04:30:00 AM,0.0,0.0,0.0,0.0
9358,1-014,08/30/2019 04:45:00 AM,0.1,0.2,0.2,0.2
9359,1-014,08/30/2019 05:00:00 AM,0.0,0.2,0.2,0.2
9360,1-014,08/30/2019 05:15:00 AM,0.0,0.0,0.0,0.0
9361,1-014,08/30/2019 05:30:00 AM,0.0,0.0,0.0,0.0
9362,1-014,08/30/2019 05:45:00 AM,0.0,0.0,0.0,0.0
9363,1-014,08/30/2019 06:00:00 AM,0.0,0.0,0.0,0.0
9364,1-014,08/30/2019 06:15:00 AM,0.0,0.0,0.0,0.0
9365,1-014,08/30/2019 06:30:00 AM,0.0,0.0,0.0,0.0
9366,1-014,08/30/2019 06:45:00 AM,0.1,0.2,0.2,0.2
9367,1-014,08/30/2019 07:00:00 AM,0.0,0.2,0.2,0.2
9368,1-014,08/30/2019 07:15:00 AM,0.0,0.0,0.0,0.0
9369,1-014,08/30/2019 07:30:00 AM,0.0,0.0,0.0,0.0
9370,1-014,08/30/2019 07:45:00 AM,0.0,0.0,0.0,0.0
9371,1-014,08/30/2019 08:00:00 AM,0.1,0.2,0.2,0.2
9372,1-014,08/30/2019 08:15:00 AM,0.0,0.2,0.2,0.2
9373,1-014,08/30/2019 08:30:00 AM,0.1,0.2,0.2,0.2
9374,1-014,08/30/2019 08:45:00 AM,0.0,0.2,0.2,0.2
9375,1-014,08/30/2019 09:00:00 AM,0.1,0.2,0.2,0.2
9376,1-014,08/30/2019 09:15:00 AM,0.0,0.2,0.2,0.2
9377,1-014,08/30/2019 09:30:00 AM,0.1,0.2,0.2,0.2
9378,1-014,08/30/2019 09:45:00 AM,0.0,0.2,0.2,0.2
9379,1-014,08/30/2019 10:00:00 AM,0.1,0.2,0.2,0.2
9380,1-014,08/30/2019 10:15:00 AM,0.1,0.4,0.4,0.4
9381,1-014,08/30/2019 10:30:00 AM,0.0,0.2,0.2,0.2
9382,1-014,08/30/2019 10:45:00 AM,0.1,0.2,0.2,0.2
9383,1-014,08/30/2019 11:00:00 AM,0.0,0.2,0.2,0.2
9384,1-014,08/30/2019 11:15:00 AM,0.1,0.2,0.2,0.2
9385,1-014,08/30/2019 11:30:00 AM,0.1,0.4,0.4,0.4
9386,1-014,08/30/2019 11:45:00 AM,0.0,0.2,0.2,0.2
9387,1-014,08/30/2019 12:00:00 PM,0.1,0.2,0.2,0.2
9388,1-014,08/30/2019 12:15:00 PM,0.0,0.2,0.2,0.2
9389,1-014,08/30/2019 12:30:00 PM,0.1,0.2,0.2,0.2
9390,1-014,08/30/2019 12:45:00 PM,0.0,0.2,0.2,0.2
9391,1-014,08/30/2019 01:00:00 PM,0.1,0.2,0.2,0.2
9392,1-014,08/30/2019 01:15:00 PM,0.1,0.4,0.4,0.4
9393,1-014,08/30/2019 01:30:00 PM,0.0,0.2,0.2,0.2
9394,1-014,08/30/2019 01:45:00 PM,0.1,0.2,0.2,0.2
9395,1-014,08/30/2019 02:00:00 PM,0.0,0.2,0.2,0.2
9396,1-014,08/30/2019 02:15:00 PM,0.1,0.2,0.2,0.2
9397,1-014,08/30/2019 02:30:00 PM,0.1,0.4,0.4,0.4
9398,1-014,08/30/2019 02:45:00 PM,0.0,0.2,0.2,0.2
9399,1-014,08/30/2019 03:00:00 PM,0.1,0.2,0.2,0.2
9400,1-014,08/30/2019 03:15:00 PM,0.0,0.2,0.2,0.2
9401,1-014,08/30/2019 03:30:00 PM,0.1,0.2,0.2,0.2
9402,1-014,08/30/2019 03:45:00 PM,0.1,0.4,0.4,0.4
9403,1-014,08/30/2019 04:00:00 PM,0.0,0.2,0.2,0.2
9404,1-014,08/30/2019 04:15:00 PM,0.1,0.2,0.2,0.2
9405,1-014,08/30/2019 04:30:00 PM,0.0,0.2,0.2,0.2
9406,1-014,08/30/2019 04:45:00 PM,0.1,0.2,0.2,0.2
9407,1-014,08/30/2019 05:00:00 PM,0.1,0.4,0.4,0.4
9408,1-014,08/30/2019 05:15:00 PM,0.0,0.2,0.2,0.2
9409,1-014,08/30/2019 05:30:00 PM,0.1,0.2,0.2,0.2
9410,1-014,08/30/2019 05:45:00 PM,0.0,0.2,0.2,0.2
9411,1-014,08/30/2019 06:00:00 PM,0.1,0.2,0.2,0.2
9412,1-014,08/30/2019 06:15:00 PM,0.0,0.2,0.2,0.2
9413,1-014,08/30/2019 06:30:00 PM,0.1,0.2,0.2,0.2
9414,1-014,08/30/2019 06:45:00 PM,0.1,0.4,0.4,0.4
9415,1-014,08/30/2019 07:00:00 PM,0.0,0.2,0.2,0.2
9416,1-014,08/30/2019 07:15:00 PM,0.1,0.2,0.2,0.2
9417,1-014,08/30/2019 07:30:00 PM,0.0,0.2,0.2,0.2
9418,1-014,08/30/2019 07:45:00 PM,0.1,0.2,0.2,0.2
9419,1-014,08/30/2019 08:00:00 PM,0.0,0.2,0.2,0.2
9420,1-014,08/30/2019 08:15:00 PM,0.1,0.2,0.2,0.2
9421,1-014,08/30/2019 08:30:00 PM,0.0,0.2,0.2,0.2
9422,1-014,08/30/2019 08:45:00 PM,0.0,0.0,0.0,0.0
9423,1-014,08/30/2019 09:00:00 PM,0.0,0.0,0.0,0.0
9424,1-014,08/30/2019 09:15:00 PM,0.0,0.0,0.0,0.0
9425,1-014,08/30/2019 09:30:00 PM,0.0,0.0,0.0,0.0
9426,1-014,08/30/2019 09:45:00 PM,0.1,0.2,0.2,0.2
9427,1-014,08/30/2019 10:00:00 PM,0.0,0.2,0.2,0.2
9428,1-014,08/30/2019 10:15:00 PM,0.0,0.0,0.0,0.0
9429,1-014,08/30/2019 10:30:00 PM,0.0,0.0,0.0,0.0
9430,1-014,08/30/2019 10:45:00 PM,0.0,0.0,0.0,0.0
9431,1-014,08/30/2019 11:00:00 PM,0.0,0.0,0.0,0.0
9432,1-014,08/30/2019 11:15:00 PM,0.0,0.0,0.0,0.0
9433,1-014,08/30/2019 11:30:00 PM,0.0,0.0,0.0,0.0
9434,1-014,08/30/2019 11:45:00 PM,0.1,0.2,0.2,0.2
9435,1-014,08/31/2019 12:00:00 AM,0.0,0.2,0.2,0.2
9436,1-014,08/31/2019 12:15:00 AM,0.0,0.0,0.0,0.0
9437,1-014,08/31/2019 12:30:00 AM,0.0,0.0,0.0,0.0
9438,1-014,08/31/2019 12:45:00 AM,0.0,0.0,0.0,0.0
9439,1-014,08/31/2019 01:00:00 AM,0.0,0.0,0.0,0.0
9440,1-014,08/31/2019 01:15:00 AM,0.0,0.0,0.0,0.0
9441,1-014,08/31/2019 01:30:00 AM,0.0,0.0,0.0,0.0
9442,1-014,08/31/2019 01:45:00 AM,0.1,0.2,0.2,0.2
9443,1-014,08/31/2019 02:00:00 AM,0.0,0.2,0.2,0.2
9444,1-014,08/31/2019 02:15:00 AM,0.0,0.0,0.0,0.0
9445,1-014,08/31/2019 02:30:00 AM,0.0,0.0,0.0,0.0
9446,1-014,08/31/2019 02:45:00 AM,0.0,0.0,0.0,0.0
9447,1-014,08/31/2019 03:00:00 AM,0.0,0.0,0.0,0.0
9448,1-014,08/31/2019 03:15:00 AM,0.0,0.0,0.0,0.0
9449,1-014,08/31/2019 03:30:00 AM,0.0,0.0,0.0,0.0
9450,1-014,08/31/2019 03:45:00 AM,0.1,0.2,0.2,0.2
9451,1-014,08/31/2019 04:00:00 AM,0.0,0.2,0.2,0.2
9452,1-014,08/31/2019 04:15:00 AM,0.0,0.0,0.0,0.0
9453,1-014,08/31/2019 04:30:00 AM,0.0,0.0,0.0,0.0
9454,1-014,08/31/2019 04:45:00 AM,0.0,0.0,0.0,0.0
9455,1-014,08/31/2019 05:00:00 AM,0.0,0.0,0.0,0.0
9456,1-014,08/31/2019 05:15:00 AM,0.0,0.0,0.0,0.0
9457,1-014,08/31/2019 05:30:00 AM,0.0,0.0,0.0,0.0
9458,1-014,08/31/2019 05:45:00 AM,0.0,0.0,0.0,0.0
9459,1-014,08/31/2019 06:00:00 AM,0.1,0.2,0.2,0.2
9460,1-014,08/31/2019 06:15:00 AM,0.0,0.2,0.2,0.2
9461,1-014,08/31/2019 06:30:00 AM,0.0,0.0,0.0,0.0
9462,1-014,08/31/2019 06:45:00 AM,0.0,0.0,0.0,0.0
9463,1-014,08/31/2019 07:00:00 AM,0.0,0.0,0.0,0.0
9464,1-014,08/31/2019 07:15:00 AM,0.0,0.0,0.0,0.0
9465,1-014,08/31/2019 07:30:00 AM,0.0,0.0,0.0,0.0
9466,1-014,08/31/2019 07:45:00 AM,0.0,0.0,0.0,0.0
9467,1-014,08/31/2019 08:00:00 AM,0.1,0.2,0.2,0.2
9468,1-014,08/31/2019 08:15:00 AM,0.0,0.2,0.2,0.2
9469,1-014,08/31/2019 08:30:00 AM,0.0,0.0,0.0,0.0
9470,1-014,08/31/2019 08:45:00 AM,0.0,0.0,0.0,0.0
9471,1-014,08/31/2019 09:00:00 AM,0.0,0.0,0.0,0.0
9472,1-014,08/31/2019 09:15:00 AM,0.0,0.0,0.0,0.0
9473,1-014,08/31/2019 09:30:00 AM,0.0,0.0,0.0,0.0
9474,1-014,08/31/2019 09:45:00 AM,0.1,0.2,0.2,0.2
9475,1-014,08/31/2019 10:00:00 AM,0.0,0.2,0.2,0.2
9476,1-014,08/31/2019 10:15:00 AM,0.0,0.0,0.0,0.0
9477,1-014,08/31/2019 10:30:00 AM,0.0,0.0,0.0,0.0
9478,1-014,08/31/2019 10:45:00 AM,0.0,0.0,0.0,0.0
9479,1-014,08/31/2019 11:00:00 AM,0.0,0.0,0.0,0.0
9480,1-014,08/31/2019 11:15:00 AM,0.0,0.0,0.0,0.0
9481,1-014,08/31/2019 11:30:00 AM,0.0,0.0,0.0,0.0
9482,1-014,08/31/2019 11:45:00 AM,0.0,0.0,0.0,0.0
9483,1-014,08/31/2019 12:00:00 PM,0.1,0.2,0.2,0.2
9484,1-014,08/31/2019 12:15:00 PM,0.0,0.2,0.2,0.2
9485,1-014,08/31/2019 12:30:00 PM,0.0,0.0,0.0,0.0
9486,1-014,08/31/2019 12:45:00 PM,0.0,0.0,0.0,0.0
9487,1-014,08/31/2019 01:00:00 PM,0.0,0.0,0.0,0.0
9488,1-014,08/31/2019 01:15:00 PM,0.0,0.0,0.0,0.0
9489,1-014,08/31/2019 01:30:00 PM,0.0,0.0,0.0,0.0
9490,1-014,08/31/2019 01:45:00 PM,0.0,0.0,0.0,0.0
9491,1-014,08/31/2019 02:00:00 PM,0.1,0.2,0.2,0.2
9492,1-014,08/31/2019 02:15:00 PM,0.0,0.2,0.2,0.2
9493,1-014,08/31/2019 02:30:00 PM,0.0,0.0,0.0,0.0
9494,1-014,08/31/2019 02:45:00 PM,0.0,0.0,0.0,0.0
9495,1-014,08/31/2019 03:00:00 PM,0.0,0.0,0.0,0.0
9496,1-014,08/31/2019 03:15:00 PM,0.0,0.0,0.0,0.0
9497,1-014,08/31/2019 03:30:00 PM,0.0,0.0,0.0,0.0
9498,1-014,08/31/2019 03:45:00 PM,0.0,0.0,0.0,0.0
9499,1-014,08/31/2019 04:00:00 PM,0.0,0.0,0.0,0.0
9500,1-014,08/31/2019 04:15:00 PM,0.1,0.2,0.2,0.2
9501,1-014,08/31/2019 04:30:00 PM,0.0,0.2,0.2,0.2
9502,1-014,08/31/2019 04:45:00 PM,0.0,0.0,0.0,0.0
9503,1-014,08/31/2019 05:00:00 PM,0.0,0.0,0.0,0.0
9504,1-014,08/31/2019 05:15:00 PM,0.0,0.0,0.0,0.0
9505,1-014,08/31/2019 05:30:00 PM,0.0,0.0,0.0,0.0
9506,1-014,08/31/2019 05:45:00 PM,0.0,0.0,0.0,0.0
9507,1-014,08/31/2019 06:00:00 PM,0.0,0.0,0.0,0.0
9508,1-014,08/31/2019 06:15:00 PM,0.1,0.2,0.2,0.2
9509,1-014,08/31/2019 06:30:00 PM,0.0,0.2,0.2,0.2
9510,1-014,08/31/2019 06:45:00 PM,0.0,0.0,0.0,0.0
9511,1-014,08/31/2019 07:00:00 PM,0.0,0.0,0.0,0.0
9512,1-014,08/31/2019 07:15:00 PM,0.0,0.0,0.0,0.0
9513,1-014,08/31/2019 07:30:00 PM,0.0,0.0,0.0,0.0
9514,1-014,08/31/2019 07:45:00 PM,0.0,0.0,0.0,0.0
9515,1-014,08/31/2019 08:00:00 PM,0.0,0.0,0.0,0.0
9516,1-014,08/31/2019 08:15:00 PM,0.1,0.2,0.2,0.2
9517,1-014,08/31/2019 08:30:00 PM,0.0,0.2,0.2,0.2
9518,1-014,08/31/2019 08:45:00 PM,0.0,0.0,0.0,0.0
9519,1-014,08/31/2019 09:00:00 PM,0.0,0.0,0.0,0.0
9520,1-014,08/31/2019 09:15:00 PM,0.0,0.0,0.0,0.0
9521,1-014,08/31/2019 09:30:00 PM,0.0,0.0,0.0,0.0
9522,1-014,08/31/2019 09:45:00 PM,0.0,0.0,0.0,0.0
9523,1-014,08/31/2019 10:00:00 PM,0.0,0.0,0.0,0.0
9524,1-014,08/31/2019 10:15:00 PM,0.0,0.0,0.0,0.0
9525,1-014,08/31/2019 10:30:00 PM,0.1,0.2,0.2,0.2
9526,1-014,08/31/2019 10:45:00 PM,0.0,0.2,0.2,0.2
9527,1-014,08/31/2019 11:00:00 PM,0.0,0.0,0.0,0.0
9528,1-014,08/31/2019 11:15:00 PM,0.0,0.0,0.0,0.0
9529,1-014,08/31/2019 11:30:00 PM,0.0,0.0,0.0,0.0
9530,1-014,08/31/2019 11:45:00 PM,0.0,0.0,0.0,0.0
9531,1-014,09/01/2019 12:00:00 AM,0.0,0.0,0.0,0.0
9532,1-014,09/01/2019 12:15:00 AM,0.0,0.0,0.0,0.0
9533,1-014,09/01/2019 12:30:00 AM,0.1,0.2,0.2,0.2
9534,1-014,09/01/2019 12:45:00 AM,0.0,0.2,0.2,0.2
9535,1-014,09/01/2019 01:00:00 AM,0.0,0.0,0.0,0.0
9536,1-014,09/01/2019 01:15:00 AM,0.0,0.0,0.0,0.0
9537,1-014,09/01/2019 01:30:00 AM,0.0,0.0,0.0,0.0
9538,1-014,09/01/2019 01:45:00 AM,0.0,0.0,0.0,0.0
9539,1-014,09/01/2019 02:00:00 AM,0.0,0.0,0.0,0.0
9540,1-014,09/01/2019 02:15:00 AM,0.0,0.0,0.0,0.0
9541,1-014,09/01/2019 02:30:00 AM,0.1,0.2,0.2,0.2
9542,1-014,09/01/2019 02:45:00 AM,0.0,0.2,0.2,0.2
9543,1-014,09/01/2019 03:00:00 AM,0.0,0.0,0.0,0.0
9544,1-014,09/01/2019 03:15:00 AM,0.0,0.0,0.0,0.0
9545,1-014,09/01/2019 03:30:00 AM,0.0,0.0,0.0,0.0
9546,1-014,09/01/2019 03:45:00 AM,0.0,0.0,0.0,0.0
9547,1-014,09/01/2019 04:00:00 AM,0.0,0.0,0.0,0.0
9548,1-014,09/01/2019 04:15:00 AM,0.0,0.0,0.0,0.0
9549,1-014,09/01/2019 04:30:00 AM,0.0,0.0,0.0,0.0
9550,1-014,09/01/2019 04:45:00 AM,0.1,0.2,0.2,0.2
9551,1-014,09/01/2019 05:00:00 AM,0.0,0.2,0.2,0.2
9552,1-014,09/01/2019 05:15:00 AM,0.0,0.0,0.0,0.0
9553,1-014,09/01/2019 05:30:00 AM,0.0,0.0,0.0,0.0
9554,1-014,09/01/2019 05:45:00 AM,0.0,0.0,0.0,0.0
9555,1-014,09/01/2019 06:00:00 AM,0.0,0.0,0.0,0.0
9556,1-014,09/01/2019 06:15:00 AM,0.0,0.0,0.0,0.0
9557,1-014,09/01/2019 06:30:00 AM,0.0,0.0,0.0,0.0
9558,1-014,09/01/2019 06:45:00 AM,0.1,0.2,0.2,0.2
9559,1-014,09/01/2019 07:00:00 AM,0.0,0.2,0.2,0.2
9560,1-014,09/01/2019 07:15:00 AM,0.0,0.0,0.0,0.0
9561,1-014,09/01/2019 07:30:00 AM,0.0,0.0,0.0,0.0
9562,1-014,09/01/2019 07:45:00 AM,0.0,0.0,0.0,0.0
9563,1-014,09/01/2019 08:00:00 AM,0.0,0.0,0.0,0.0
9564,1-014,09/01/2019 08:15:00 AM,0.0,0.0,0.0,0.0
9565,1-014,09/01/2019 08:30:00 AM,0.0,0.0,0.0,0.0
9566,1-014,09/01/2019 08:45:00 AM,0.1,0.2,0.2,0.2
9567,1-014,09/01/2019 09:00:00 AM,0.0,0.2,0.2,0.2
9568,1-014,09/01/2019 09:15:00 AM,0.0,0.0,0.0,0.0
9569,1-014,09/01/2019 09:30:00 AM,0.0,0.0,0.0,0.0
9570,1-014,09/01/2019 09:45:00 AM,0.0,0.0,0.0,0.0
9571,1-014,09/01/2019 10:00:00 AM,0.0,0.0,0.0,0.0
9572,1-014,09/01/2019 10:15:00 AM,0.0,0.0,0.0,0.0
9573,1-014,09/01/2019 10:30:00 AM,0.0,0.0,0.0,0.0
9574,1-014,09/01/2019 10:45:00 AM,0.1,0.2,0.2,0.2
9575,1-014,09/01/2019 11:00:00 AM,0.0,0.2,0.2,0.2
9576,1-014,09/01/2019 11:15:00 AM,0.0,0.0,0.0,0.0
9577,1-014,09/01/2019 11:30:00 AM,0.0,0.0,0.0,0.0
9578,1-014,09/01/2019 11:45:00 AM,0.0,0.0,0.0,0.0
9579,1-014,09/01/2019 12:00:00 PM,0.0,0.0,0.0,0.0
9580,1-014,09/01/2019 12:15:00 PM,0.0,0.0,0.0,0.0
9581,1-014,09/01/2019 12:30:00 PM,0.0,0.0,0.0,0.0
9582,1-014,09/01/2019 12:45:00 PM,0.0,0.0,0.0,0.0
9583,1-014,09/01/2019 01:00:00 PM,0.1,0.2,0.2,0.2
9584,1-014,09/01/2019 01:15:00 PM,0.0,0.2,0.2,0.2
9585,1-014,09/01/2019 01:30:00 PM,0.0,0.0,0.0,0.0
9586,1-014,09/01/2019 01:45:00 PM,0.0,0.0,0.0,0.0
9587,1-014,09/01/2019 02:00:00 PM,0.0,0.0,0.0,0.0
9588,1-014,09/01/2019 02:15:00 PM,0.0,0.0,0.0,0.0
9589,1-014,09/01/2019 02:30:00 PM,0.0,0.0,0.0,0.0
9590,1-014,09/01/2019 02:45:00 PM,0.0,0.0,0.0,0.0
9591,1-014,09/01/2019 03:00:00 PM,0.1,0.2,0.2,0.2
9592,1-014,09/01/2019 03:15:00 PM,0.0,0.2,0.2,0.2
9593,1-014,09/01/2019 03:30:00 PM,0.0,0.0,0.0,0.0
9594,1-014,09/01/2019 03:45:00 PM,0.0,0.0,0.0,0.0
9595,1-014,09/01/2019 04:00:00 PM,0.0,0.0,0.0,0.0
9596,1-014,09/01/2019 04:15:00 PM,0.0,0.0,0.0,0.0
9597,1-014,09/01/2019 04:30:00 PM,0.0,0.0,0.0,0.0
9598,1-014,09/01/2019 04:45:00 PM,0.0,0.0,0.0,0.0
9599,1-014,09/01/2019 05:00:00 PM,0.1,0.2,0.2,0.2
9600,1-014,09/01/2019 05:15:00 PM,0.0,0.2,0.2,0.2
9601,1-014,09/01/2019 05:30:00 PM,0.0,0.0,0.0,0.0
9602,1-014,09/01/2019 05:45:00 PM,0.0,0.0,0.0,0.0
9603,1-014,09/01/2019 06:00:00 PM,0.0,0.0,0.0,0.0
9604,1-014,09/01/2019 06:15:00 PM,0.0,0.0,0.0,0.0
9605,1-014,09/01/2019 06:30:00 PM,0.0,0.0,0.0,0.0
9606,1-014,09/01/2019 06:45:00 PM,0.0,0.0,0.0,0.0
9607,1-014,09/01/2019 07:00:00 PM,0.0,0.0,0.0,0.0
9608,1-014,09/01/2019 07:15:00 PM,0.1,0.2,0.2,0.2
9609,1-014,09/01/2019 07:30:00 PM,0.0,0.2,0.2,0.2
9610,1-014,09/01/2019 07:45:00 PM,0.0,0.0,0.0,0.0
9611,1-014,09/01/2019 08:00:00 PM,0.0,0.0,0.0,0.0
9612,1-014,09/01/2019 08:15:00 PM,0.0,0.0,0.0,0.0
9613,1-014,09/01/2019 08:30:00 PM,0.0,0.0,0.0,0.0
9614,1-014,09/01/2019 08:45:00 PM,0.0,0.0,0.0,0.0
9615,1-014,09/01/2019 09:00:00 PM,0.0,0.0,0.0,0.0
9616,1-014,09/01/2019 09:15:00 PM,0.1,0.2,0.2,0.2
9617,1-014,09/01/2019 09:30:00 PM,0.0,0.2,0.2,0.2
9618,1-014,09/01/2019 09:45:00 PM,0.0,0.0,0.0,0.0
9619,1-014,09/01/2019 10:00:00 PM,0.0,0.0,0.0,0.0
9620,1-014,09/01/2019 10:15:00 PM,0.0,0.0,0.0,0.0
9621,1-014,09/01/2019 10:30:00 PM,0.0,0.0,0.0,0.0
9622,1-014,09/01/2019 10:45:00 PM,0.0,0.0,0.0,0.0
9623,1-014,09/01/2019 11:00:00 PM,0.0,0.0,0.0,0.0
9624,1-014,09/01/2019 11:15:00 PM,0.1,0.2,0.2,0.2
9625,1-014,09/01/2019 11:30:00 PM,0.0,0.2,0.2,0.2
9626,1-014,09/01/2019 11:45:00 PM,0.0,0.0,0.0,0.0
9627,1-014,09/02/2019 12:00:00 AM,0.0,0.0,0.0,0.0
9628,1-014,09/02/2019 12:15:00 AM,0.0,0.0,0.0,0.0
9629,1-014,09/02/2019 12:30:00 AM,0.0,0.0,0.0,0.0
9630,1-014,09/02/2019 12:45:00 AM,0.0,0.0,0.0,0.0
9631,1-014,09/02/2019 01:00:00 AM,0.0,0.0,0.0,0.0
9632,1-014,09/02/2019 01:15:00 AM,0.1,0.2,0.2,0.2
9633,1-014,09/02/2019 01:30:00 AM,0.0,0.2,0.2,0.2
9634,1-014,09/02/2019 01:45:00 AM,0.0,0.0,0.0,0.0
9635,1-014,09/02/2019 02:00:00 AM,0.0,0.0,0.0,0.0
9636,1-014,09/02/2019 02:15:00 AM,0.0,0.0,0.0,0.0
9637,1-014,09/02/2019 02:30:00 AM,0.0,0.0,0.0,0.0
9638,1-014,09/02/2019 02:45:00 AM,0.0,0.0,0.0,0.0
9639,1-014,09/02/2019 03:00:00 AM,0.0,0.0,0.0,0.0
9640,1-014,09/02/2019 03:15:00 AM,0.0,0.0,0.0,0.0
9641,1-014,09/02/2019 03:30:00 AM,0.1,0.2,0.2,0.2
9642,1-014,09/02/2019 03:45:00 AM,0.0,0.2,0.2,0.2
9643,1-014,09/02/2019 04:00:00 AM,0.0,0.0,0.0,0.0
9644,1-014,09/02/2019 04:15:00 AM,0.0,0.0,0.0,0.0
9645,1-014,09/02/2019 04:30:00 AM,0.0,0.0,0.0,0.0
9646,1-014,09/02/2019 04:45:00 AM,0.0,0.0,0.0,0.0
9647,1-014,09/02/2019 05:00:00 AM,0.0,0.0,0.0,0.0
9648,1-014,09/02/2019 05:15:00 AM,0.0,0.0,0.0,0.0
